38.59281,-87.65336,0,13th Street Bridge,https://bridgehunter.com/photos/13/41/134134-M.jpg
43.16321,-93.19297,0,13th Street Bridge,https://bridgehunter.com/photos/46/28/462899-M.jpg
33.47556,-81.97667,11850,13th Street Bridge Over Hawks Gully,https://bridgehunter.com/photos/19/46/194602-M.jpg
41.81036,-92.22758,0,140th Street Bridge,https://bridgehunter.com/photos/25/69/256977-M.jpg
40.81944,-73.93417,0,145th Street Bridge,https://bridgehunter.com/photos/11/73/117384-M.jpg
40.80889,-73.90278,5207,149th Street Bridge,https://bridgehunter.com/photos/45/86/458689-M.jpg
42.17402,-92.22181,0,14th Avenue Bridge,https://bridgehunter.com/photos/32/69/326958-M.jpg
43.7425,-89.34611,80,14th Road C&NW Bridge,https://bridgehunter.com/photos/14/23/142310-M.jpg
37.52803,-77.43453,0,14th Street Bridge,https://bridgehunter.com/photos/41/11/411162-M.jpg
41.87389,-91.15966,0,150th Street Bridge,https://bridgehunter.com/photos/25/61/256113-M.jpg
42.13718,-93.56727,0,150th Street Bridge,https://bridgehunter.com/photos/24/14/241412-M.jpg
41.52222,-90.93917,50,150th Street Culvert,https://bridgehunter.com/photos/27/08/270837-M.jpg
41.37613,-90.37013,0,1550th Ave Mosquito Creek Bridge,https://bridgehunter.com/photos/22/77/227793-M.jpg
41.37617,-90.37132,75,1550th Ave Wood Bridge,https://bridgehunter.com/photos/22/77/227788-M.jpg
41.99388,-92.20212,0,15th Avenue Bridge,https://bridgehunter.com/photos/31/12/311200-M.jpg
40.87446,-97.59297,0,15th Street Overpass,https://bridgehunter.com/photos/27/56/275645-M.jpg
41.77522,-92.09906,0,160th Street Bridge,https://bridgehunter.com/photos/25/65/256502-M.jpg
42.9945,-94.05338,5,160th Street timber bridge,https://bridgehunter.com/photos/16/85/168548-M.jpg
42.81163,-94.38245,10,165th Street Bridge,https://bridgehunter.com/photos/16/64/166427-M.jpg
41.96207,-91.69005,3250,16th Avenue Viaduct (EB),https://bridgehunter.com/photos/41/53/415352-M.jpg
43.6975,-89.29139,0,16th Road Overpass,https://bridgehunter.com/photos/14/23/142353-M.jpg
38.83451,-98.47045,0,16th Street Bridge,https://bridgehunter.com/photos/10/92/109232-M.jpg
40.7528,-95.03749,0,16th Street bridge,https://bridgehunter.com/photos/17/21/172152-M.jpg
43.03,-87.933,12574,16th Street Viaduct,https://bridgehunter.com/photos/11/72/117254-M.jpg
42.10603,-93.57061,0,170th Street Bridge,https://bridgehunter.com/photos/27/99/279999-M.jpg
41.49379,-90.96778,0,170th Street Culvert,https://bridgehunter.com/photos/31/78/317868-M.jpg
39.40437,-94.34498,0,172nd Street Bridge,https://bridgehunter.com/photos/20/05/200527-M.jpg
40.83528,-73.88167,0,174th Street Bridge,https://bridgehunter.com/photos/45/86/458685-M.jpg
40.60139,-74.01167,0,17th Avenue Bridge,https://bridgehunter.com/photos/42/96/429657-M.jpg
40.08182,-93.61593,0,17th Street Bridge,https://bridgehunter.com/photos/10/54/105415-M.jpg
44.14866,-87.56379,0,17th Street Bridge (New),https://bridgehunter.com/photos/33/95/339589-M.jpg
26.10056,-80.11889,0,17th Street Causeway,https://bridgehunter.com/photos/28/70/287072-M.jpg
36.61083,-83.71083,67,17th Street Wilderness Road Bridge,https://bridgehunter.com/photos/18/05/180513-M.jpg
41.47015,-92.25892,0,180th Avenue Bridge,https://bridgehunter.com/photos/29/05/290599-M.jpg
43.38645,-95.23632,45,180th Street Bridge,https://bridgehunter.com/photos/11/13/111349-M.jpg
41.04363,-94.4805,0,180th Street Overpass,https://bridgehunter.com/photos/39/23/392395-M.jpg
41.47465,-90.88241,0,181st Street Culvert,https://bridgehunter.com/photos/35/16/351658-M.jpg
42.08532,-94.36807,10,185 Th/Farm Drive Bridge,https://bridgehunter.com/photos/47/05/470582-M.jpg
37.80508,-94.76563,0,187th Terrace Bridge,https://bridgehunter.com/photos/40/80/408019-M.jpg
41.96409,-92.14337,0,18th Avenue Bridge,https://bridgehunter.com/photos/25/54/255443-M.jpg
41.85778,-87.63528,0,18th Street Bridge,https://bridgehunter.com/photos/24/04/240478-M.jpg
